author_init,doi,keywords,scorings
a5021351429,https://doi.org/10.1016/j.patcog.2019.107049,"['Transfer of learning', 'Initialization', 'Regularization (linguistics)', 'Transfer Learning', 'Baseline (sea)', 'Inductive bias', 'Representation Learning', 'Incremental Learning', 'Meta-Learning', 'Semi-Supervised Learning', 'Labeled data']","[0.8040937, 0.7765306, 0.75334346, 0.611555, 0.6075129, 0.5410731, 0.537286, 0.529336, 0.526977, 0.510781, 0.42732367]"
a5021351429,https://doi.org/10.1162/neco.1997.9.5.1093,"['Smoothness', 'Gaussian noise', 'Function Approximation', 'Heat kernel']","[0.73665226, 0.5181459, 0.484341, 0.46670341]"
a5021351429,https://doi.org/10.1007/978-1-4471-1599-1_27,"['Elastic net regularization', 'Lasso (programming language)', 'Shrinkage', 'Function Approximation', 'Kernel (algebra)']","[0.77499527, 0.74571586, 0.6670064, 0.513901, 0.4813381]"
a5021351429,https://doi.org/10.1007/s10994-009-5150-6,"['Tree kernel', 'Kernel (algebra)', 'Support Vector Machines', 'Convexity', 'Ensemble Learning', 'Kernel Methods', 'Dictionary Learning', 'Incremental Learning', 'Multiple kernel learning']","[0.795492, 0.71812415, 0.616051, 0.5940438, 0.589549, 0.573796, 0.53241, 0.523998, 0.43826437]"
a5021351429,https://doi.org/10.1007/s11222-010-9191-2,"['Network Inference', 'Psychometric Models', 'Gene Set Enrichment Analysis']","[0.53565, 0.506871, 0.502491]"
a5021351429,https://doi.org/10.1613/jair.5013,"['Overfitting', 'Knowledge Graph Embedding', 'Link (geometry)', 'Network Embedding', 'Topic Modeling', 'Regularization (linguistics)', 'Relational Data Modeling', 'Signal Processing on Graphs', 'Simplicity', 'Base (topology)']","[0.7832717, 0.650182, 0.6080846, 0.57612, 0.54572, 0.54044473, 0.53633, 0.520699, 0.5004356, 0.42501107]"
a5021351429,https://doi.org/10.7551/mitpress/1120.003.0076,"['Semi-Supervised Learning', 'Unsupervised Learning', 'Positive and Unlabeled Data', 'Meta-Learning']","[0.608141, 0.559215, 0.552957, 0.545182]"
a5021351429,https://doi.org/10.1371/journal.pone.0021268,"['Biochip', 'Toxicogenomics', 'Microfluidic Devices', 'Bioprinting']","[0.83883953, 0.655901, 0.508293, 0.501351]"
a5021351429,https://doi.org/10.1145/1390156.1390287,"['Tree kernel', 'Kernel (algebra)', 'Multiple kernel learning', 'Support Vector Machines', 'Ensemble Learning', 'Kernel Methods', 'Convexity', 'Spectral Clustering', 'Dictionary Learning', 'Online machine learning', 'String kernel']","[0.82494795, 0.7481746, 0.64145106, 0.606885, 0.598427, 0.57097, 0.54454076, 0.534421, 0.522528, 0.45779425, 0.4145514]"
a5021351429,https://doi.org/10.1007/0-387-24555-3_5,"['Cross-validation', 'Non-negative Matrix Factorization']","[0.6178957, 0.461353]"
a5021351429,https://doi.org/10.7551/mitpress/6173.003.0013,"['Backpropagation Learning', 'Recurrent Neural Networks', 'Function Approximation', 'Pattern Classification', 'Deep Learning']","[0.581388, 0.572013, 0.570984, 0.570391, 0.570214]"
a5021351429,https://doi.org/10.1109/wacv48630.2021.00010,"['Occupancy grid mapping', 'Homography', 'Trajectory Prediction', 'Urban Driving', 'Pinhole camera', 'Object Detection', 'Interpretability', 'Smart camera', 'Representation (politics)']","[0.7538756, 0.7099224, 0.522884, 0.518353, 0.51013047, 0.503791, 0.46964854, 0.46784505, 0.44279957]"
a5021351429,https://doi.org/10.1109/21.370200,"['Backpropagation Learning', 'Backpropagation', 'Noisy data']","[0.552589, 0.51268566, 0.4175672]"
a5009983613,https://doi.org/10.1016/j.compstruct.2019.02.046,"['Structural health monitoring', 'Piezoelectric Impedance-Based Health Monitoring', 'Piezoelectric Sensors', 'Matrix (chemical analysis)', 'Structural Impedance Sensors', 'Composite Structures', 'Concrete Sensors', 'Section (typography)']","[0.7457244, 0.610937, 0.59564, 0.5236673, 0.519499, 0.515984, 0.507542, 0.45395747]"
a5009983613,https://doi.org/10.1080/15376494.2024.2342028,"['Position (finance)', 'Piezoelectric Impedance-Based Health Monitoring', 'Piezoelectric Sensors', 'Composite Plates']","[0.7020581, 0.562473, 0.543485, 0.512702]"
a5009983613,https://doi.org/10.1016/s0266-3538(98)00096-7,"['Micromechanics', 'Waviness', 'Plain weave', 'Woven fabric', 'Damage Modeling', 'Textile Composites', 'Wrinkling Analysis', 'Stability Analysis', 'Finite Element Analysis', 'Elasticity (physics)']","[0.90311927, 0.88938415, 0.67219007, 0.61789435, 0.54065, 0.535815, 0.516809, 0.516185, 0.515077, 0.42716473]"
a5009983613,https://doi.org/10.1016/s0263-8223(03)00131-4,"['cardboard', 'Corrugated fiberboard', 'Homogenization (climate)', 'Corrugated Board', 'Material Modeling']","[0.96055686, 0.9377482, 0.67583644, 0.556862, 0.519642]"
a5009983613,https://doi.org/10.1016/j.compscitech.2005.09.005,"['Sandwich panel', 'Shearing (physics)', 'Material Modeling']","[0.6029192, 0.59662247, 0.485789]"
a5009983613,https://doi.org/10.1016/j.ijmachtools.2014.06.004,['Machining'],[0.529978]
a5009983613,https://doi.org/10.1016/j.compscitech.2007.10.058,"['cardboard', 'Corrugated fiberboard', 'Corrugated Board']","[0.9701401, 0.8537148, 0.528575]"
a5009983613,https://doi.org/10.1016/j.indcrop.2011.02.012,"['Thermal stability', 'Microwave Absorption', 'Speed of sound']","[0.52090734, 0.485532, 0.43377954]"
a5009983613,https://doi.org/10.1016/j.compstruct.2017.09.096,"['Fabric Testing', 'Fiber-Reinforced Composites', 'Fiber Surface Modification', 'Textile Composites', 'Residual strength', 'Transversal (combinatorics)']","[0.52185, 0.518722, 0.512422, 0.501203, 0.4594984, 0.41260505]"
a5009983613,https://doi.org/10.1016/j.compstruct.2020.113424,"['Acoustic emission', 'Digital image correlation', 'Damage Detection', 'Composite Structures', 'Defect Detection', 'Instrumentation (computer programming)']","[0.89401937, 0.77775663, 0.54578, 0.536172, 0.500965, 0.47170377]"
a5009983613,https://doi.org/10.1016/s0266-3538(97)00105-x,"['Plain weave', 'Woven fabric', 'Textile Composites', 'Wrinkling Analysis', 'Cohesive Zone Models']","[0.81091946, 0.7734019, 0.562178, 0.534954, 0.531283]"
a5009983613,https://doi.org/10.1016/j.compstruct.2009.08.012,"['Image stitching', 'Damage tolerance', 'Impact resistance', 'Delamination (geology)', 'Impact Simulation', 'Structural Performance', 'Damage Modeling', 'Impact energy', 'Penetration (warfare)']","[0.90848064, 0.6717637, 0.56397796, 0.5573115, 0.536475, 0.515644, 0.513171, 0.48155525, 0.44151592]"
a5009983613,https://doi.org/10.1016/j.compstruct.2017.06.041,"['Image stitching', 'Digital image correlation', 'Delamination (geology)', 'Fiber-Reinforced Composites', 'Transfer molding', 'Adhesive Joints', 'Textile Composites', 'Molding (decorative)']","[0.7806021, 0.66763496, 0.6166268, 0.578984, 0.5439013, 0.543869, 0.532785, 0.41837734]"
a5009983613,https://doi.org/10.1080/19475411.2020.1830196,"['Piezoelectric Impedance-Based Health Monitoring', 'Structural health monitoring', 'Structural Impedance Sensors', 'Piezoelectric Sensors', 'Composite Structures', 'Structural Damage Detection', 'Matrix (chemical analysis)']","[0.60046, 0.5773597, 0.549532, 0.526273, 0.521687, 0.519088, 0.45647225]"
a5009983613,https://doi.org/10.1016/j.compstruct.2021.113590,"['Polyetherimide', 'Fiber Surface Modification', 'Fiber-Reinforced Composites', 'Structural Performance', 'Textile Composites']","[0.72932816, 0.55907, 0.556639, 0.507552, 0.503748]"
a5009983613,https://doi.org/10.1177/0021998317726588,"['Nano-composites', 'Conducting Polymers', 'Nanofibers', 'Carbon Nanotubes', 'Carbon fibers']","[0.552893, 0.548108, 0.538193, 0.500732, 0.4665515]"
a5009983613,https://doi.org/10.20944/preprints202402.0009.v1,"['Structural Health Monitoring', 'Vibration-based Damage Identification', 'Structural Damage Detection', 'Matrix (chemical analysis)', 'Nonlinear Dynamics']","[0.573133, 0.540148, 0.52838, 0.51230824, 0.509861]"
a5009983613,https://doi.org/10.3390/vibration7010015,"['Structural health monitoring', 'Nonlinear Ultrasonic Techniques', 'Vibration-based Damage Identification', 'Composite Structures', 'Structural Damage Detection', 'Piezoelectric Impedance-Based Health Monitoring', 'Matrix (chemical analysis)']","[0.8080258, 0.543305, 0.54031, 0.532272, 0.529074, 0.521355, 0.4923917]"
a5009983613,https://doi.org/10.1016/j.compscitech.2007.10.048,"['Finite Element Modelling', 'Fiber-Reinforced Composites', 'Fiber-Reinforced Polymer Composites', 'Damage Modeling', 'Composite Columns']","[0.541113, 0.528475, 0.517144, 0.516362, 0.513027]"
a5009983613,https://doi.org/10.1177/0021998310385592,"['Orthotropic material', 'Transverse isotropy', 'Homogenization (climate)', 'Interlock', 'Fiber-Reinforced Composites', 'Representative elementary volume', 'Wrinkling Analysis', 'Finite Element Analysis', 'Fabric Testing', 'Wicking Mechanisms']","[0.76505387, 0.6508403, 0.5747778, 0.5447482, 0.539218, 0.5307035, 0.522952, 0.519604, 0.517874, 0.500476]"
a5009983613,https://doi.org/10.1016/j.tca.2022.179211,"['Intumescent', 'Ammonium polyphosphate', 'Thermogravimetric analysis', 'Biocomposite', 'Graphene-based Flame Retardants', 'Textile Flame Retardancy', 'Charring', 'Thermogravimetry', 'Boric acid']","[0.96394515, 0.9514786, 0.7888824, 0.56479037, 0.532543, 0.53089, 0.4860733, 0.44806185, 0.4338388]"
a5009983613,https://doi.org/10.1016/s0266-3538(01)00147-6,"['Fiber-Reinforced Composites', 'Fiber Properties', 'Fiber Surface Modification', 'Fabric Testing', 'Damage Modeling', 'Degradation (telecommunications)']","[0.543785, 0.53969, 0.522063, 0.515153, 0.506112, 0.43875137]"
a5009983613,https://doi.org/10.1016/j.compstruct.2008.01.001,"['Paperboard', 'cardboard', 'Corrugated fiberboard', 'Corrugated Board', 'Paper Mechanics', 'Carton']","[0.99207234, 0.92356026, 0.8659564, 0.532536, 0.518245, 0.49828792]"
a5009983613,https://doi.org/10.1016/j.compositesb.2011.05.022,"['Thermal stability', 'Composites', 'Nano-composites', 'Volume fraction', 'Characterization (materials science)']","[0.5897683, 0.531844, 0.521088, 0.45768797, 0.45323727]"
a5009983613,https://doi.org/10.1016/j.compositesb.2014.07.006,"['Brittleness', 'Image stitching', 'Structural Performance', 'Damage tolerance']","[0.62184143, 0.5770341, 0.519404, 0.4743073]"
,10.1109/embc.2016.7591044,,
,10.1007/bf00296872,,
,10.1038/nature10296,,
,10.1073/pnas.0906232107,,
,10.1016/j.enpol.2012.04.050,,
,10.1097/ta.0b013e31816493ad,,
,10.1016/j.biochi.2018.05.013,,
,10.1007/bf03249200,,
,10.1111/j.1432-1033.1995.tb20279.x,,
,10.1098/rsta.2011.0224,,
,10.3201/eid1711.110170,,
,10.48550/arxiv.2005.06224,,
,10.1145/2317956.2318071,,
,10.1145/2536811,,
,10.1038/s41562-020-00987-5,,
,10.1145/1935701.1935704,,
,10.1145/2702123.2702515,,
,10.1162/comj_a_00255,,
,10.1109/ipta.2010.5586809,,
,10.1145/2806416.2806481,,
,10.1109/tpami.2011.193,,
,10.1093/cercor/bhu114,,
,10.1007/978-3-662-65093-6_300783,,
,10.3390/nu12103170,,
,10.3390/app13010007,,
,10.1007/978-3-319-10936-7_19,,
,10.1007/978-3-642-54013-4_3,,
,10.3389/fdigh.2015.00007,,
,10.3917/heg.122.0179a,,
,10.1109/infcomw.2011.5928947,,
,10.1017/s0269888902000486,,
,10.1609/aimag.v29i4.2201,,
,10.1007/978-3-642-24873-3_3,,
,10.1109/tbme.2008.915728,,
,10.1023/a:1013298408777,,
,10.1016/j.compfluid.2007.03.019,,
,10.1137/16m1060066,,
,10.48550/arxiv.2212.10259,,
,10.1007/s10589-023-00511-1,,
,10.1007/978-3-030-73249-3_2,,
,10.1063/1.3685707,,
,10.1029/2021ja030112,,
,10.1007/s00586-011-1722-9,,
