authFullName_s,authIdHal_i,authIdHal_s,title_s,halId_s,producedDateY_i,doiId_s,keyword_s,abstract_s,uri_s,domain_s
"['Marika Kapsimali', 'Helene Dumond', 'Stéphane Le Crom', 'Sophie Coudouel', 'Jean-Didier Vincent', 'Philippe Vernier']","[13760, 748114]","['stephane-le-crom', 'philippe-vernier']",['Evolution and development of dopaminergic neurotransmitter systems in vertebrates.[Evolution et développment des systèmes de neurotransmission dopaminergiques chez les vertébrés].'],hal-00122175,2000,,,"['Dopamine is a widespread neurotransmitter which exerts numerous neuromodulatory actions in the vertebrate central nervous system. This pleiotropic activity relies on the organisation of dopamine-synthesizing neuronal pathways and on a multiplicity of specific membrane receptors. A comparative approach has been undertaken to gain clues on the genetic events which took place during evolution to devise the dopamine systems of modern vertebrates. The localisation and phenotype of dopamine-synthesizing neurones is determined by different gene networks in each of the dopaminergic nuclei. However, despite this amazing diversity, the overall organisation of the dopaminergic nuclei is strinkingly conserved in the main vertebrates groups. In sharp contrast, the number of dopamine receptors subtypes has been multiplied by two major steps of gene duplications during vertebrates evolution. The first one occurred in the lineage leading to agnathans, whereas the second was concomitant to the emergence of cartilaginous fish. Accordingly, three subtypes exist in D1 receptor class (D1A, D1B, D1C) in all the jawed vertebrates, with two exceptions: eutherian mammals where only two D1 subtypes are found (D1A, D1B) and archosaurs where a fourth subtype is present (D1D). Comparisons of the pharmacological and biochemical characteristics of the dopamine receptors in vertebrate groups revealed homologous features that define each of the receptor subtypes and that have been fixed after gene duplications. The comparison of the distribution of the D1 receptor transcripts in the brain of teleosts and mammals points to significant conserved or derived expression territories, revealing previously neglected aspects of dopamine physiology in vertebrates.']",https://hal.science/hal-00122175,"['0.sdv', '1.sdv.neu']"
"['Marie-Agnès Dillies', 'Andrea Rau', 'Julie Aubert', 'Christelle Hennequet-Antier', 'Marine Jeanmougin', 'Nicolas Servant', 'Céline Keime', 'Guillemette Marot', 'David Castel', 'Jordi Estellé', 'Grégory Guernec', 'Bernd Jagla', 'Luc Jouneau', 'Denis Laloë', 'Caroline Le Gall', 'Brigitte Schaeffer', 'Stéphane Le Crom', 'Mickaël Guedj', 'Florence Jaffrezic']","[746907, 744212, 15356, 743285, 918596, 759094, 743200, 183976, 1073181, 737348, 5657, 13760, 1202677, 744399]","['marie-agnes-dillies', 'andrea-rau', 'julie-aubert', 'christelle-hennequet-antier', 'celine-keime', 'guillemette-marot', 'jordiestelle', 'bernd-jagla', 'luc-jouneau', 'denis-laloe', 'stephane-le-crom', 'florence-jaffrezic']",['A comprehensive evaluation of normalization methods for Illumina high-throughput RNA sequencing data analysis'],hal-00782486,2012,10.1093/bib/bbs046,"['High-throughput sequencing', 'Differential analysis', 'RNA-seq', 'Normalization']","['During the last 3 years, a number of approaches for the normalization of RNA sequencing data have emerged in the literature, differing both in the type of bias adjustment and in the statistical strategy adopted. However, as data continue to accumulate, there has been no clear consensus on the appropriate normalization method to be used or the impact of a chosen method on the downstream analysis. In this work, we focus on a comprehensive comparison of seven recently proposed normalization methods for the differential analysis of RNA-seq data, with an emphasis on the use of varied real and simulated datasets involving different species and experimental designs to represent data characteristics commonly observed in practice. Based on this comparison study, we propose practical recommendations on the appropriate normalization method to be used and its impact on the differential analysis of RNA-seq data.']",https://inria.hal.science/hal-00782486,"['0.stat', '1.stat.ap', '0.sdv', '0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp', '0.stat', '1.stat.me']"
"['Gaelle Lelandais', 'Stéphane Le Crom']",[13760],['stephane-le-crom'],['Cross-Species Comparison Using Expression Data'],hal-02900010,2007,10.1007/978-1-59745-531-2,,,https://hal.sorbonne-universite.fr/hal-02900010,"['0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp', '0.sdv', '1.sdv.bibs']"
"['Laurent Jourdren', 'Aurelie Duclos', 'Christian Brion', 'Thomas Portnoy', 'Hugues Mathis', 'Antoine Margeot', 'Stéphane Le Crom']","[185045, 919327, 13760]","['laurent-jourdren', 'stephane-le-crom']",['Teolenn: an efficient and customizable workflow to design high-quality probes for microarray experiments.'],hal-02879340,2010,10.1093/nar/gkq110,,"['Despite the development of new high-throughput sequencing techniques, microarrays are still attractive tools to study small genome organisms, thanks to sample multiplexing and high-feature densities. However, the oligonucleotide design remains a delicate step for most users. A vast array of software is available to deal with this problem, but each program is developed with its own strategy, which makes the choice of the best solution difficult. Here we describe Teolenn, a universal probe design workflow developed with a flexible and customizable module organization allowing fixed or variable length oligonucleotide generation. In addition, our software is able to supply quality scores for each of the designed probes. In order to assess the relevance of these scores, we performed a real hybridization using a tiling array designed against the Trichoderma reesei fungus genome. We show that our scoring pipeline correlates with signal quality for 97.2% of all the designed probes, allowing for a posteriori comparisons between quality scores and signal intensities. This result is useful in discarding any bad scoring probes during the design step in order to get high-quality microarrays. Teolenn is available at http://transcriptome.ens.fr/teolenn/.']",https://hal.sorbonne-universite.fr/hal-02879340,"['0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp', '0.sdv', '1.sdv.bibs']"
"['Arnaud Meng', 'Camille Marchet', 'Erwan Corre', 'Pierre Peterlongo', 'Adriana A. Alberti', 'Corinne da Silva', 'Patrick Wincker', 'Eric Pelletier', 'Ian Probert', 'Johan Decelle', 'Stéphane Le Crom', 'Fabrice Not', 'Lucie Bittner']","[1386450, 170261, 756923, 171998, 183113, 908690, 757160, 183144, 751407, 940691, 13760, 742485, 736401]","['arnaud-meng', 'camille-marchet', 'pierre-peterlongo', 'adriana-alberti', 'corinne-da-silva', 'patrick-wincker', 'eric', 'ian-probert', 'stephane-le-crom', 'fabrice-not', 'luciebittner']",['A de novo approach to disentangle partner identity and function in holobiont systems'],hal-01643153,2018,10.1186/s40168-018-0481-9,,"['Background: Study of meta-transcriptomic datasets involving non-model organisms represents bioinformatic challenges. The production of chimeric sequences and our inability to distinguish the taxonomic origins of the sequences produced are inherent and recurrent difficulties in de novo assembly analyses. As the study of holobiont meta-transcriptomes is affected by challenges invoked above, we propose an innovative bioinformatic approach to tackle such difficulties and tested it on marine models as a proof of concept. Results: We considered three holobiont models, of which two transcriptomes were previously published and a yet unpublished transcriptome, to analyze and sort their raw reads using Short Read Connector, a k-mer based similarity method. Before assembly, we thus defined four distinct categories for each holobiont meta-transcriptome: host reads, symbiont reads, shared reads, and unassigned reads. Afterwards, we observed that independent de novo assemblies for each category led to a diminution of the number of chimeras compared to classical assembly methods. Moreover, the separation of each partner’ s transcriptome offered the independent and comparative exploration of their functional diversity in the holobiont. Finally, our strategy allowed to propose new functional annotations for two well-studied holobionts (a Cnidaria-Dinophyta, a Porifera-Bacteria) and a first meta-transcriptome from a planktonic Radiolaria-Dinophyta system forming widespread symbiotic association for which our knowledge is considerably limited. Conclusions: In contrast to classical assembly approaches, our bioinformatic strategy generates less de novo assembled chimera and allows biologists to study separately host and symbiont data from a holobiont mixture. The pre-assembly separation of reads using an efficient tool as Short Read Connector is an effective way to tackle meta-transcriptomic challenges and offers bright perpectives to study holobiont systems composed of either well-studied or poorly characterized symbiotic lineages and ultimately expand our knowledge about these associations.']",https://hal.science/hal-01643153v2,"['0.sdv', '1.sdv.ee', '2.sdv.ee.ieo', '0.info', '1.info.info-bi']"
"['Anne-Cécile Boulay', 'Alice Gilbert', 'Vanessa Oliveira Moreira', 'Corinne Blugeon', 'Sandrine Perrin', 'Juliette Pouch', 'Stéphane Le Crom', 'Bertrand Ducos', 'Martine Cohen-Salmon']","[752294, 1072527, 185000, 1393595, 13760, 1010863, 930466]","['anne-cecileboulay', 'corinne-blugeon', 'juliette-hamroune', 'stephane-le-crom', 'martine-cohen-salmon']",['Connexin 43 Controls the Astrocyte Immunoregulatory Phenotype'],hal-02879306,2018,10.3390/brainsci8040050,"['Astrocyte', 'Connexin 43', 'Immunity', 'Inflammation', 'Ribosomal-bound transcriptome']","['Astrocytes are the most abundant glial cells of the central nervous system and have recently been recognized as crucial in the regulation of brain immunity. In most neuropathological conditions, astrocytes are prone to a radical phenotypical change called reactivity, which plays a key role in astrocyte contribution to neuroinflammation. However, how astrocytes regulate brain immunity in healthy conditions is an understudied question. One of the astroglial molecule involved in these regulations might be Connexin 43 (Cx43), a gap junction protein highly enriched in astrocyte perivascular endfeet-terminated processes forming the glia limitans. Indeed, Cx43 deletion in astrocytes (Cx43KO) promotes a continuous immune recruitment and an autoimmune response against an astrocyte protein, without inducing any brain lesion. To investigate the molecular basis of this unique immune response, we characterized the polysomal transcriptome of hippocampal astrocytes deleted for Cx43. Our results demonstrate that, in the absence of Cx43, astrocytes adopt an atypical reactive status with no change in most canonical astrogliosis markers, but with an upregulation of molecules promoting immune recruitment, complement activation as well as anti-inflammatory processes. Intriguingly, while several of these upregulated transcriptional events suggested an activation of the γ-interferon pathway, no increase in this cytokine or activation of related signaling pathways were found in Cx43KO. Finally, deletion of astroglial Cx43 was associated with the upregulation of several angiogenic factors, consistent with an increase in microvascular density in Cx43KO brains. Collectively, these results strongly suggest that Cx43 controls immunoregulatory and angiogenic properties of astrocytes.']",https://hal.sorbonne-universite.fr/hal-02879306,"['0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp', '0.sdv', '1.sdv.bibs']"
"['Zdena Palková', 'Frédéric Devaux', 'Markéta Icicová', 'Lucie Mináriková', 'Stéphane Le Crom', 'Claude Jacq']","[918862, 13760]","['frederic-devaux', 'stephane-le-crom']",['Ammonia pulses and metabolic oscillations guide yeast colony development.'],hal-02879360,2002,10.1091/mbc.e01-12-0149,,"['On solid substrate, growing yeast colonies alternately acidify and alkalinize the medium. Using morphological, cytochemical, genetic, and DNA microarray approaches, we characterized six temporal steps in the ""acid-to-alkali"" colony transition. This transition is connected with the production of volatile ammonia acting as starvation signal between colonies. We present evidence that the three membrane proteins Ato1p, Ato2p, and Ato3p, members of the YaaH family, are involved in ammonia production in Saccharomyces cerevisiae colonies. The acid-to-alkali transition is connected with decrease of mitochondrial oxidative catabolism and by peroxisome activation, which in parallel with activation of biosynthetic pathways contribute to decrease the general stress level in colonies. These metabolic features characterize a novel survival strategy used by yeast under starvation conditions prevalent in nature.']",https://hal.sorbonne-universite.fr/hal-02879360,"['0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp', '0.sdv', '1.sdv.bibs']"
"['Stéphane Le Crom', 'Kim S Sugamori', 'Anita Sidhu', 'Hyman B Niznik', 'Philippe Vernier']","[13760, 748114]","['stephane-le-crom', 'philippe-vernier']","['Delineation of the conserved functional properties of D1A, D1B and D1C dopamine receptor subtypes in vertebrates.']",hal-00121753,2004,10.1016/j.biolcel.2004.03.002,,"['The three main subtypes of dopamine D(1) receptor (D(1A), D(1B) and D(1C)) subtypes found in most vertebrate groups were generated by two major steps of gene duplications, early in evolution. To identify the functional characteristics contributing to conservation of these paralogous D(1) receptors in vertebrates, the pharmacological and functional properties of fish (Anguilla anguilla), amphibian (Xenopus laevis) and human receptors were systematically analysed in transfected cells. The ligand-binding parameters appeared essentially similar for orthologous receptors, but differed significantly among the subtypes. The D(1A) receptors from the three species displayed low intrinsic activity and a fast rate of agonist-induced desensitization. All the orthologous D(1B) receptors exhibited a similar desensitization time-course, but with smaller amplitude of decrease than D(1A) receptors, in agreement with their higher basal activity. In contrast, D(1C) receptors, which do not exist in mammals, have low intrinsic activity and exhibit only weak, but rapid, agonist-induced desensitization, without any changes upon longer treatment with agonist. Thus, each of the three D(1) receptor subtypes are characterized by activation and desensitization properties, in a sequence-specific manner, which has been probably acquired early after gene duplications, and constrained their conservation during vertebrate evolution. These properties have been instrumental to adapt dopamine system to the physiology of the numerous neuronal networks and functions they control in the large and complex brains of vertebrates.']",https://hal.science/hal-00121753,"['0.sdv', '1.sdv.neu']"
"['S Nashed', 'H El Barbry', 'M Benchouaia', 'A Dijoux-Maréchal', 'N Ruiz Gutierrez', 'L Gaulier', 'G Chevreux', 'Stéphane Le Crom', 'B Palancade', 'F Devaux', 'E Laine', 'M Garcia']",[13760],['stephane-le-crom'],['Functional mapping of N-terminal residues in the yeast proteome uncovers novel determinants for mitochondrial protein import'],hal-03789894,2022,10.1101/2022.08.19.504527,,"['ABSTRACT N-terminal ends of polypeptides are critical for the selective co-translational recruitment of N-terminal modification enzymes. However, it is unknown whether specific N-terminal signatures differentially regulate protein fate according to their cellular functions. In this work, we developed an in-silico approach to detect functional preferences in cellular N-terminomes, and identified in S. cerevisiae more than 200 Gene Ontology terms with specific N-terminal signatures. In particular, we discovered that Mitochondrial Targeting Sequences (MTS) show a strong and specific over-representation at position 2 of hydrophobic residues known to define potential substrates of the N-terminal acetyltransferase NatC. We validated mitochondrial precursors as co-translational targets of NatC by selective purification of translating ribosomes, and found that their N-terminal signature is conserved in Saccharomycotina yeasts. Finally, systematic mutagenesis of the position 2 in a prototypal yeast mitochondrial protein confirmed its critical role in mitochondrial protein import. Our work highlights the hydrophobicity of MTS N-terminal residues and their modification by NatC as critical features for the definition of the mitochondrial proteome, providing a molecular explanation for mitochondrial defects observed in yeast or human NatC-depleted cells. Functional mapping of N-terminal residues thus has the potential to support the discovery of novel mechanisms of protein regulation or targeting.']",https://hal.science/hal-03789894,"['0.sdv', '1.sdv.bbm', '2.sdv.bbm.gtp', '0.sdv', '1.sdv.bibs']"
"['Stéphanie Chasseigneaux', 'Yasmine Moraca', 'Véronique Cochois-Guégan', 'Anne-Cécile Boulay', 'Alice Gilbert', 'Stéphane Le Crom', 'Corinne Blugeon', 'Cyril Firmo', 'Salvatore Cisternino', 'Jean-Louis Laplanche', 'Emmanuel Curis', 'Xavier Declèves', 'Bruno Saubaméa']","[13760, 744010, 1177019]","['stephane-le-crom', 'emmanuel-curis']",['Isolation and differential transcriptome of vascular smooth muscle cells and mid-capillary pericytes from the rat brain'],hal-03908519,2018,10.1038/s41598-018-30739-5,,"['Brain mural cells form a heterogeneous family which significantly contributes to the maintenance of the blood-brain barrier and regulation of the cerebral blood flow. Current procedures to isolate them cannot specifically separate their distinct subtypes, in particular vascular smooth muscle cells (VSMCs) and mid-capillary pericytes (mcPCs), which differ among others by their expression of smooth muscle actin (SMA). We herein describe an innovative method allowing SMA+ VSMCs and SMA- mcPCs to be freshly isolated from the rat cerebral cortex. Using differential RNA-Seq analysis, we then reveal the specific gene expression profile of each subtype. Our results refine the current description of the role of VSMCs in parenchymal cortical arterioles at the molecular level and provide a unique platform to identify the molecular mechanisms underlying the specific functions of mcPCs in the brain vasculature.']",https://hal.science/hal-03908519,['0.sdv']
