authFullName_s,authIdHal_i,authIdHal_s,title_s,halId_s,producedDateY_i,doiId_s,keyword_s,abstract_s,uri_s,domain_s
"['Jean-Matthieu Prot', 'Andrei Bunescu', 'Bénédicte Elena-Herrmann', 'Caroline Aninat', 'Leila Choucha Snouber', 'Laurent Griscom', 'Florence Razan', 'Frédéric Y. Bois', 'Cécile Legallais', 'Céline Brochot', 'Anne Corlu', 'Marc-Emmanuel Dumas', 'Eric Leclerc']","[178268, 4784, 170850, 753153, 750569, 945746]","['benedicte-elena-herrmann', 'florence-razan', 'cecile-legallais', 'celine-brochot', 'marc-emmanuel-dumas', 'cnrslec']","Predictive toxicology using systemic biology and liver microfluidic ""on chip"" approaches: Application to acetaminophen injury",hal-00699551,2012,10.1016/j.taap.2011.12.017,"['Microfluidic biochip', 'PDMS', 'Liver tissue engineering', 'Predictive toxicology', 'Acetaminophen', 'Transcriptomic', 'Proteomic', 'Metabolomic', 'Biomarkers identification', 'SPRAGUE-DAWLEY RATS', 'DRUG-METABOLISM', 'TOXICITY', 'METABONOMICS', 'MICE', 'TOOL', 'HEPATOTOXICITY', 'NEPHROTOXICITY', 'PERSPECTIVES', 'HEPATOCYTES']","['We have analyzed transcriptomic, proteomic and metabolomic profiles of hepatoma cells cultivated inside a microfluidic biochip with or without acetaminophen (APAP). Without APAP, the results show an adaptive cellular response to the microfluidic environment, leading to the induction of anti-oxidative stress and cytoprotective pathways. In presence of APAP, calcium homeostasis perturbation, lipid peroxidation and cell death are observed. These effects can be attributed to APAP metabolism into its highly reactive metabolite. N-acetyl-p-benzoquinone imine (NAPQI). That toxicity pathway was confirmed by the detection of GSH-APAP, the large production of 2-hydroxybutyrate and 3-hydroxybutyrate, and methionine, cystine, and histidine consumption in the treated biochips. Those metabolites have been reported as specific biomarkers of hepatotoxicity and glutathione depletion in the literature. In addition, the integration of the metabolomic, transcriptomic and proteomic collected profiles allowed a more complete reconstruction of the APAP injury pathways. To our knowledge, this work is the first example of a global integration of microfluidic biochip data in toxicity assessment. Our results demonstrate the potential of that new approach to predictive toxicology.']",https://hal.science/hal-00699551,"['0.chim', '1.chim.anal']"
"['Audrey Legendre', 'Régis Baudoin', 'Giulia Alberto', 'Patrick Paullier', 'Marie Naudot', 'Thibault Bricks', 'Jessy Brocheton', 'Sébastien Jacques', 'Jérôme Cotton', 'Eric Leclerc']","[753943, 1150006, 775837]",['audrey-legendre'],Metabolic Characterization of Primary Rat Hepatocytes Cultivated in Parallel Microfluidic Biochips,hal-03820701,2013,10.1002/jps.23466,"['Hepatocytes', 'Hepatic metabolism', 'Drug delivery system', 'Cytochrome P450', 'Phase II metabolism', 'Efflux pumps', 'In vitro models']","['The functionality of primary rat hepatocytes was assessed in an Integrated Dynamic Cell Cultures in Microsystem (IDCCM) device. We characterized the hepatocytes over 96\u2005h of culture and evaluated the impact of dynamic cell culture on their viability, inducibility, and metabolic activity. Reverse Transcription quantitative Polymerase Chain Reaction (RTqPCR) was performed on selected genes: liver transcription factors (HNF4α and CEBP), nuclear receptors sensitive to xenobiotics (AhR, PXR, CAR, and FXR), cytochromes P450 (CYPs) (1A2, 3A2, 3A23/3A1, 7A1, 2B1, 2C6, 2C, 2D1, 2D2, and 2E1), phase II metabolism enzymes (GSTA2, SULT1A1, and UGT1A6), ABC transporters (ABCB1b and ABCC2), and oxidative stress related enzymes (HMOX1 and NQO1). Microperfused-cultured hepatocytes remained viable and differentiated with in vivo-like phenotype and genotype. In contrast with postadhesion gene levels, the first 48\u2005h of perfusion enhanced the expression of xenosensors and their target CYPs. Furthermore, CYP3A1, CYP2B1, GSTA2, SULT1A1, UGT1A1, ABCB1b, and ABCC2 were upregulated in IDCCM and reached above postextraction levels all along the duration of culture. Metabolic activities were also confirmed with the detection of metabolism rate and induced mRNAs after exposure to several inducers: 3-methylcholanthrene, caffeine, phenacetin, paracetamol,, and midazolam. Finally, this metabolic characterization confirms that IDCCM is able to maintain rat hepatocytes functions to investigate drug metabolism']",https://hal.science/hal-03820701,"['0.sdv', '1.sdv.bio', '0.sdv', '1.sdv.bc', '2.sdv.bc.bc', '0.sdv', '1.sdv.sp']"
"['Amal Essaouiba', 'Teru Okitsu', 'R. Kinoshita', 'Rachid Jellali', 'Yasuyuki Sakai', 'Mathieu Danoy', 'C. Legallais', 'Marie Shinohara', 'Eric Leclerc']","[170850, 945746]","['cecile-legallais', 'cnrslec']",Development of a pancreas-liver organ-on-chip coculture model for organ-to-organ interaction studies,hal-03095499,2020,10.1016/j.bej.2020.107783,"['Islets of Langerhans', 'Hepatocytes', 'Coculture', 'Microfluidic biochips', 'Glucose homeostasis']","['Advances in organ-on-chip technology allowed the recapitulation of two or more organs interaction thanks to dedicated microbioreactors interconnected by microfluidic network. Here, we developed pancreas-liver coculture model in a microfluidic biochip, using rat Langerhans islets and hepatocytes. The behavior and functionality of the model were compared to islets and hepatocytes (with/without insulin) monocultures. We confirmed the insulin, glucagon and C-peptide secretions by islets monoculture and coculture. Furthermore, C-peptide and insulin secretions were higher in coculture after 5 days of culture. The islets coculture presented downregulation of Pdx1, Glut2, Gcg, App, Ins1, Neurod, Neurog3 and Gcgr genes, compared to monocultures. In hepatic compartment, the monocultures without insulin were negative to CK18 staining and displayed a weaker production of albumin when compared to monocultures with insulin. They also presented a moderate protein expression of CYP3A2, GLUT2, INSR and modulation of several hepatic genes. In coculture model, hepatocytes displayed albumin productions similar to those in monoculture with insulin. The hepatocytes cocultures were highly positive to INSR, GLUT2, CK18 and CYP3A2 immunostaining and allowed to recover mRNA levels similar to monoculture with insulin (Gcgr, Insr, Hnf4a, Igfbp1 and Alb). The result illustrated that islets can produce insulin to supplement the culture medium and recover hepatic functionality. We believe that our model illustrated the potential of organ-on-chip technology to reproduce cross-talk between liver and pancreas.']",https://hal.science/hal-03095499,['0.sdv']
"['Kevin Lepetit', 'Khalil Ben Mansour', 'Adrien Letocart', 'Sofiane Boudaoud', 'Kiyoka Kinugawa', 'Jean-François Grosset', 'Frédéric Marin']",[857467],['sofiane-boudaoud'],Optimized scoring tool to quantify the functional performance during the sit-to-stand transition with a magneto-inertial measurement unit,hal-02406859,2019,10.1016/j.clinbiomech.2019.07.012,"['Sit-to-stand', 'Magneto-inertial measurement unit', 'Frailty', 'Age', 'Biomechanics']","[""Background Sit-to-stand is used as a qualitative test to evaluate functional performance, especially to detect fall risks and frail individuals. The use of various quantitative criteria would enable a better understanding of musculoskeletal deficits and movement strategy modifications. This quantification was proven possible with a magneto-inertial unit which provides a compatible wearable device for clinical routine motion analysis. Methods Sit-to-stand movements were recorded using a single magneto-inertial measurement unit fixed on the chest for 74 subjects in three groups healthy young, healthy senior and frail. MIMU data was used to compute 15 spatiotemporal, kinematic and energetic parameters. Nonparametric statistical test showed a significant influence of age and frailness. After reducing the number of parameters by a principal component analysis, an AgingScore and a FrailtyScore were computed. Findings The fraction of variance explained by the first principal component was 77.48\u202f±\u202f2.80% for principal component analysis with healthy young and healthy senior groups, and 74.94\u202f±\u202f2.24% with healthy and frail senior groups. By receiver operating characteristic curve analysis of this score, we were able to refine the analysis to differentiate between healthy young and healthy senior subjects as well as healthy senior and frail subjects. By radar plot of the most discriminate parameters, the motion's strategy could be characterized and be used to detect premature functional deficit or frail subjects. Interpretation Sit-to-stand measured by a single magneto-inertial unit and dedicated post processing is able to quantify subject's musculoskeletal performance and will allow longitudinal investigation of aging population.""]",https://hal.utc.fr/hal-02406859,"['0.phys', '1.phys.meca', '2.phys.meca.biom']"
"['Vincent Carriou', 'Sofiane Boudaoud', 'Jeremy Laforet', 'Adriana Mendes', 'Francis Canon', 'David Guiraud']","[21949, 735990, 8582]","['jeremy-laforet', 'francis-canon', 'david-guiraud']",Multiscale Hill-type modeling of the mechanical muscle behavior driven by the neural drive in isometric conditions,lirmm-02307823,2019,10.1016/j.compbiomed.2019.103480,"['Isometric contraction', 'Motor unit', 'Recruitment scheme', 'Muscle multiscale mechanical model']","['In this study, we present a new model describing the mechanical behavior of the skeletal muscle during isometric contraction. This model is based on a former Hill-inspired model detailing the electromechanical behavior of the muscle based on the Huxley formulation. However, in this new multiscale model the muscle is represented at the Motor Unit (MU) scale. The proposed model is driven by a physiological input describing the firing moments of the activated MUs. Definition of both voluntary and evoked MU recruitment schemes are described, enabling the study of both contractions in isometric conditions. During this type of contraction, there is no movement of the joints and the tendon-muscle complex remains at the same length. Moreover, some well-established macroscopic relationships such as force-length or force-velocity properties are considered. A comparison with a twitch model using the same input definition is provided with both recruitment schemes exhibiting limitations of twitch type models. Finally, the proposed model is validated with a comparison between simulated and recorded force profiles following eight electrical stimulation in isometric conditions. The simulated muscle force was generated to mimic the one recorded from the quadriceps of a patient implanted with a functional electrical stimulation neuroprosthesis. This validation demonstrates the ability of the proposed model to reproduce realistically the skeletal muscle contractions and to take into account subject-specific parameters.']",https://hal-lirmm.ccsd.cnrs.fr/lirmm-02307823,"['0.spi', '1.spi.auto', '0.sdv', '1.sdv.mhep', '2.sdv.mhep.phy', '0.sdv', '1.sdv.neu', '2.sdv.neu.nb']"
"['Ahmad Diab', 'Sofiane Boudaoud', 'Brynjar Karlsson', 'Catherine Marque']","[1108808, 857467, 173423]","['sofiane-boudaoud', 'catherine-marque']",Performance Comparison of Coupling-Evaluation Methods in Discriminating Between Pregnancy and Labor EHG Signals,hal-03329927,2021,10.1016/j.compbiomed.2021.104308,"['Labor detection', 'EHG', 'Non-stationarity', 'Connectivity', 'Propagation direction', 'Classification rate']","['Background Recent years have seen an increased interest in electrohysterogram (EHG) signals as a means to evaluate the synchronization of uterine contractions. Several studies have pointed out that the quality of signal processing – and hence the interpretation of measurement results – is affected significantly by the choice of measurement technique and the presence of non-stationary frequency content in EHG signals. To our knowledge, the effect of time variance on the quality of EHG signal processing has never been fully investigated. How best to process EHG signals with the goal of distinguishing labor-induced contractions from their harmless, pre-labor cousins, remains an open question. Method Our methodology is based on three pillars. The first consists of a new method for EHG preprocessing in which we apply a second-order Butterworth filter to retain only the EHG fast-wave, low-frequency band (FWL), then use a bivariate piecewise stationary pre-segmentation (bPSP) algorithm to segment the EHG signal into stationary parts. The second pillar addresses the estimation of connectivity and directionality using three methods: nonlinear correlation coefficient (h2), general synchronization (H), and Granger causality (GC). The third pillar is related to signal classification and discrimination between pregnancy and labor using receiver operating curves (ROC) and connectivity and direction maps. For this purpose, we analyze the impact of four factors on data processing efficiency: i) method of connectivity detection, ii) effect of piecewise stationary segmentation preprocessing, iii) retained frequency content and iv) electrode configuration used for EHG recording (bipolar vs. unipolar). Results Our results show that piecewise signal segmentation and filtering considerably improves classification performance and statistical significance for some connectivity methods, in particular the h2. To this end we propose a new approach (detailed below) for h2 called Filtered-Windowed (FW) h2 that better highlights the differences between pregnancy and labor in the connectivity matrix and directionality maps. Conclusions This is the first comparative study of the effects of multiple processing factors on connectivity measurement efficiency. Our results indicate that appropriate preprocessing can improve the differentiation of pregnancy and labor-induced contraction signals and may lead to innovative applications in the prevention of preterm labor.']",https://hal.sorbonne-universite.fr/hal-03329927,"['0.info', '0.sdv']"
"['Kevin Lepetit', 'Khalil Ben Mansour', 'Sofiane Boudaoud', 'Kiyoka Kinugawa-Bourron', 'Frédéric Marin']",[735688],['frederic-marin'],Evaluation of the kinetic energy of the torso by magneto-inertial measurement unit during the sit-to-stand movement,hal-02896597,2018,10.1016/j.jbiomech.2017.11.028,"['Sit-to-stand', 'Magneto-inertial measurement unit', 'Kinetic energy', 'Motion capture', 'Motion analysis']","['Sit-to-stand tests are used in geriatrics as a qualitative issue in order to evaluate motor control and stability. In terms of measured indicators, it is traditionally the duration of the task that is reported, however it appears that the use of the kinetic energy as a new quantitative criterion allows getting a better understanding of musculoskeletal deficits of elderly subjects. The aim of this study was to determine the feasibility to obtain the measure of kinetic energy using magneto-inertial measurement units (MIMU) during sit-to-stand movements at various paces. 26 healthy subjects contributed to this investigation. Measured results were compared to a marker-based motion capture using the correlation coefficient and the normalized root mean square error (nRMSE). nRMSE were below 10% and correlation coefficients were over 0.97. In addition, errors on the mean kinetic energy were also investigated using Bland-Altman 95% limits of agreement (0.63\u202fJ–0.77\u202fJ), RMSE (0.29\u202fJ–0.38\u202fJ) and correlation coefficient (0.96–0.98). The results obtained highlighted that the method based on MIMU data could be an alternative to optoelectronic data acquisition to assess the kinetic energy of the torso during the sit-to-stand test, suggesting this method as being a promising alternative to determine kinetic energy during the sit-to-stand movement.']",https://hal.science/hal-02896597,"['0.spi', '1.spi.meca', '2.spi.meca.biom']"
"['Valentina Fedchenko', 'Dario Maria Nicolosi', 'Glenn Roe']",,,À la recherche des réseaux intertextuels : défis de la recherche littéraire à grande échelle,hal-04637976,2024,10.4000/11wmw,"['Literature', 'Intertextuality', 'Network analysis', 'Text reuse', 'Machine learning']","['Cet article expose certains des défis qui ont émergé au cours des premières phases du projet Modern, programme de recherche financé par l’ERC (European Research Council, ou Conseil européen de la recherche) pour cinq ans, qui adopte une nouvelle approche partant des données (data driven) pour étudier l’histoire littéraire du siècle des Lumières. À partir d’un grand corpus de textes français du début de la période moderne, les auteurs détaillent les diverses étapes de la construction de réseaux intertextuels en se servant des résultats d’algorithmes de réutilisation de textes. De l’harmonisation du corpus et des métadonnées à l’entraînement d’un réseau neuronal pour filtrer les passages «\xa0bruités\xa0», cet article propose une chaîne de traitement pragmatique pour les projets similaires travaillant sur d’importantes collections de textes numérisés, tout en mettant en lumière les promesses ainsi que les périls de la recherche littéraire à grande échelle.', 'This article outlines some of the challenges that have arisen during the first phases of the ERC-funded Modern project, a five-year research programme that takes a new “data driven” approach to the literary history of the French Enlightenment. Drawing on a large curated corpus of French texts of the Early Modern period, the authors describe in detail the various steps for building intertextual networks using the output of text reuse algorithms. From corpus and metadata cleaning to training a neural network for filtering ‘noisy’ passages, this article provides a pragmatic technical pipeline for similar projects working with massive collections of digitised text, highlighting both the promise and perils of conducting literary research at scale.']",https://hal.science/hal-04637976,"['0.shs', '1.shs.litt', '0.info', '1.info.info-si']"
"['David Flacher', 'Hugo Harari-Kermadec', 'Léonard Moulin']","[838289, 1321919, 9313]","['hugo-harari-kermadec', 'leonard-moulin']",Faut-il (vraiment) augmenter les frais d'inscription à l'université ?,hal-00749625,2012,10.3917/rfe.123.0145,"[""Frais d'inscription""]","[""Cet article propose une analyse des arguments couramment avancés en faveur des frais d'inscription: 1) l'iniquité du système français; 2) l'efficience du marché pour sélectionner, orienter et inciter à l'effort; 3) le financement de l'université. Nous défendons la thèse selon laquelle ces frais peuvent conduire de potentiels étudiants à renoncer à leurs études, à modifier l'orientation qui aurait été la leur en l'absence de frais ou encore à modifier leur comportement sur le marché du travail sous le poids de la dette. Nous montrons que les frais ne garantissent ni l'équité, ni un fonctionnement efficient du système d'enseignement supérieur, ni un accroissement des ressources des établissements."", 'Should we (really) raise tuition fees ? This article offers a critical analysis of the usual arguments in favour of tuition fees: 1) the iniquity of the French system, 2) market efficiency to select, guide and encourage the effort, 3) the financing of the university. We defend the thesis that, due to these costs and due to debt burden, potential students could drop out of higher education, change their vocational orientation or behaviour on the labour market. We show that tuition fees do not guarantee equity, efficiency and resources increase for universities.']",https://hal.science/hal-00749625v2,"['0.shs', '1.shs.eco']"
"['Léonard Moulin', 'David Flacher', 'Hugo Harari-Kermadec']","[9313, 838289, 1321919]","['leonard-moulin', 'hugo-harari-kermadec']",Tuition Fees and Social Segregation : Lessons from a Natural Experiment at the University of Paris 9-Dauphine,hal-01346937,2016,10.1080/00036846.2016.1148253,['Tuition Fees'],"['Using a natural experiment, a sharp rise in tuition fees in some of the programmes at the University of Paris 9-Dauphine, we study the impact of tuition fees on students’ pathways, and outcomes. We apply an optimal matching method to the national database of students’ registrations (SISE) to define a typology of pathways. We then use a nonordered multinomial logit model to evaluate the impact of the rise in tuition fees on the types of pathways selected by the university. We show that there is a significant impact on these pathways. The increase in tuition fees reduces geographic and social mobility, thereby accentuating the phenomena of social segregation. Furthermore, contrary to what some of the studies assert, the rise does not appear to encourage greater effort: we find no impact on the graduation success rate.']",https://hal.science/hal-01346937,"['0.shs', '1.shs.eco', '0.shs', '1.shs.edu', '0.shs', '1.shs.demo', '0.shs', '1.shs.socio']"
"['David Flacher', 'Hugues Jennequin']","[838289, 181309]",['hugues-jennequin'],Access regulation and geographic deployment of a new generation infrastructure,hal-02391280,2014,10.1016/j.telpol.2014.01.005,"['Access regulation', 'Geographic deployment', 'Network industries', 'Telecommunications', 'Investment']","['This paper addresses the impact of regulatory policy on levels of infrastructure deployment and derived welfare in the telecommunications sector. The model considers two potentially coexisting and partially competing technologies (the “old generation network” – OGN – and the “new” generation network – NGN). This framework allows us to show that the “regulation defining access charge in order to maximize infrastructure deployment” is strictly equivalent to the case in which “no regulation applies”. We also derive from the model that these two types of regulation induce higher social welfare, but lower numbers of NGN consumers, compared to the “ex post access prices” regulation. Finally, we show that the level of infrastructure deployment (as well as social welfare and number of NGN consumers) will be highest if both investment and access charge decisions are taken by the welfare maximizing regulator. This suggests that the social optimum will be achieved through a calls-for-tender process that includes deployment and access charge requirements.']",https://hal.science/hal-02391280,"['0.shs', '1.shs.eco']"
